date,tweet_id,text,year
2021-01-28 03:48:09+00:00,1354637359497826308,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#narsblush orgasm 
#shanedawsonspiralpalette ranch , diet cola , my rides here , flaming hot , spiraling 
#jeffreestarhighlighterextremefrost sour ice 
#Betsyjohnsonlipgloss dress up",2021
2021-01-28 02:28:54+00:00,1354617415209000963,I’m tempted to order this liquid blush from Nars...,2021
2021-01-27 14:20:29+00:00,1354434105321074700,"@pistachio_dot Hi there! You may be interested in the shades Zen or Illict from our blush collection: https://t.co/zPO8Els8Cx

Or the shade Ninotchka from our Claudette Cheek Duo: https://t.co/qg6DPvUT81",2021
2021-01-27 11:08:58+00:00,1354385909127516163,Beauty Buy | NARS Outlaw Blush https://t.co/EmyX3ps7Db,2021
2021-01-27 09:56:57+00:00,1354367786315735041,"@bdngfess 1. skip
2. maybelline new york the hyper curl volume express waterproof
3. liptint
4. NARS
5. Bedak ukuran 9
6. Sugao
7. Lipstik
8. bedak
9. blush on",2021
2021-01-27 06:16:46+00:00,1354312372643450881,"@dohannse 1. Highlighter - Elf
2. Mascara sejuta umat - Maybelline
3. Chapstick / Lipbalm - Seems like wardah but not sure
4. Concealer - NARS 
5. Compact powder - Gatau brandnya
6. Lip tint - sugao, jepang punya
7. Lipstick - Maybelline
8. Cushion - Maybelline
9. Blush - NYX Ombre",2021
2021-01-27 01:04:42+00:00,1354233840882110468,"NARS-Blush - Unlawful -4.8g/0.16oz 
 https://t.co/Eo7b0Wlr2m  

#SaudiArabia #saudi #SaudiWomen #saudistyle #saudifashion #saudigirl #saudibeauty #saudishopping https://t.co/2g53FAiSES",2021
2021-01-27 00:09:48+00:00,1354220025024892928,orgasm blush nars,2021
2021-01-26 22:22:08+00:00,1354192927841538061,@btaylorbeauty_ NARS. Cream blush is unmatched,2021
2021-01-26 19:44:03+00:00,1354153145010696192,Never without my blush #nars https://t.co/G4TYhwZGIF,2021
2021-01-26 17:19:11+00:00,1354116689626095617,"on my face: NARS Tinted Moisturizer in Seychelles and Mac Jacob Shameless Foundation in TAN R490
Rare Beauty Lucky blush mixed with Quo Beauty in Saint 80 with Milk Makeup Mars Holographic Stick, Bobbi Brown deep bronzer
Eyes: Urban Decay Heat palette and Colourpop SSS in Amaze",2021
2021-01-26 10:50:26+00:00,1354018857564987392,le blush liquide nars *___*,2021
2021-01-26 05:14:06+00:00,1353934217273602049,"@DeathlySkeletal maybelline for mascara, concealer, foundation; eyeliner from wet n wild or nyx; blush from nars in the shade orgasm; lashes from tart in the type tartiest; hard candy for highlighter and eyeshadow; i also love the james charles pallette rn.",2021
2021-01-26 03:06:36+00:00,1353902130302750720,i can’t believe nars names a blush orgasm and forced people to say it out loud,2021
2021-01-25 23:54:27+00:00,1353853774910128129,"@Avarichu I use a moisturizing primer to avoid cake/creases, then very light concealer under eyes, along smile lines and on my nose, NARS cream blush, set my concealer with translucent Bare Minerals powder, and set my blush with powder blush. Here are the pics+shades, hope it helps Ava🥺💜 https://t.co/hRTEcKKgfa",2021
2021-01-25 14:38:48+00:00,1353713937297125378,"#katvondtattooinkeyeliner
#hudabeautylegitlashesmascera
#narsblush orgasm 
#betsyjohnsoneyeshowpalette 
#betsyjohnsonhighlighterpalette 
#betsyjohnsonglitterpalette 
#bestyjohnsonlipgloss bubbly",2021
2021-01-25 11:07:36+00:00,1353660789538893825,"@NARSCosmetics
Nars Dual Intensity Blush in Craving... https://t.co/1M69Bxx3xH via @wordpressdotcom",2021
2021-01-25 03:27:03+00:00,1353544887665307656,"@MischaYork Abh foundation, Nars eyeliner and mascara, Sephora contour and blush kit, fenty powder, Laura Mercier translucent powder, urban decay setting spray, lacome skincare , laneige skincare, Kate Summerville skincare",2021
2021-01-25 02:04:04+00:00,1353524005534240768,"@daynajclk Then with those 4 items, whatever yours are, use high quality products.
- For me, I use false lashes cuz mascara chips, clumps, etc no matter how good. Big lashes add life.
- Blush: Nars 
- Lips: Stila with liner. Liner is everything.
- Brows: Anastasia 

Then.....",2021
2021-01-24 17:01:45+00:00,1353387523737669632,I just added this listing on Poshmark: NARS BLUSH - ORGASM #4013 NIB. https://t.co/SinRjRFOrA via @poshmarkapp #shopmycloset,2021
2021-01-24 17:01:29+00:00,1353387457731915777,I just added this listing on Poshmark: NARS BLUSH/HIGHLIGHT PALETTE-Orgasm/Laguna. https://t.co/komikNLIub via @poshmarkapp #shopmycloset,2021
2021-01-24 16:52:17+00:00,1353385142920896514,Is there a peachy pink blush with golden shimmer? Orgasm by Nars. Read more... https://t.co/rA75Igj9U1 #blush #nars #pinkblush https://t.co/z2osq4eBnq,2021
2021-01-24 13:37:48+00:00,1353336198668853248,"@ohmybeautybank Foundi: maybelline superstay
Concealer: maybelline eraser &amp; loreal
Cushion: klavuu
Blush on: maybelline &amp; nars
Lipstik: dior, ysl, dll
Alis: luxcriem
Mascara: maybelline
Eye shadow: morphe &amp; focallure
Highlighter: maybelline &amp; becca
Bronzer: maybelline",2021
2021-01-24 13:18:53+00:00,1353331440620998658,"@ohmybeautybank Foundie: rose all day
Concealer: nars radiant creamy
Cushion: rollover
Blush: rollover
Lippie: l'oreal, innisfree, rollover, blp
Alis: emina, esqa
Mascara: maybelline
Eyeshadow: etude house play colour maple road
Highlighter: mac
Bronzer: benefit hoola",2021
2021-01-24 13:00:28+00:00,1353326805025837057,"NARS Iconic Glow Blush and Bronzer Cheek Duo 
-----------------------
ราคา: ฿1,299
ซื้อ: https://t.co/4ZqJgkRIUp https://t.co/LZptJql9h8",2021
2021-01-24 09:00:56+00:00,1353266525193564160,"@recitrachel I really love Tarte blush, but I’m also obsessed with It Cosmetics and NARS. As for highlighter, I love Tarte and Anastasia. ✨",2021
2021-01-24 03:40:06+00:00,1353185785768529920,@recitrachel I don't typically wear blush but if I do it's Nars Orgasm. I use Hourglass Ambient Lighting powders for a little chill non glittery highlight.,2021
2021-01-23 23:10:58+00:00,1353118055312863233,"NARS literally has “orgasm” blush? There’s a mascara called “better than sex”?

Y’all are so musty lmao",2021
2021-01-23 19:50:59+00:00,1353067727942893574,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ https://t.co/v18jGek5nT",2021
2021-01-23 19:50:58+00:00,1353067722997788682,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ 

Wake up and make up the bed, diligent gongvely. https://t.co/cyZWlP4pZR",2021
2021-01-23 19:49:57+00:00,1353067468470685699,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ https://t.co/5XbdlR6dd2",2021
2021-01-23 19:49:35+00:00,1353067375352926215,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ https://t.co/5EEvo8g3vj",2021
2021-01-23 19:48:29+00:00,1353067097509695489,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ https://t.co/AJTAMCQ8vG",2021
2021-01-23 19:47:38+00:00,1353066884107620352,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ https://t.co/QQMntNPQtS",2021
2021-01-23 19:47:01+00:00,1353066727081271296,"NARS x Marie Claire 2018 
""What Make Me Blush?"" behind by soop. 📷✨ https://t.co/M3vOv0xaBk",2021
2021-01-23 19:03:09+00:00,1353055689090998273,@btaylorbeauty_ You have nothing to apologize for. This is peak Karen behavior. So many makeup brands are popular because of provocative marketing. Like the orgasm blush by NARS. These lipgloss colors look amazing btw 😍,2021
2021-01-23 16:01:35+00:00,1353009994447400960,hiii anyone know any dupes for the nars orgasm x blush ?? i adore the shade but i still cant bring myself to drop twenty quid on a blush,2021
2021-01-23 11:52:03+00:00,1352947199299084294,NARS Air Matte Blush • Blush Review &amp; Swatches https://t.co/5LXkLFUVVn,2021
2021-01-23 02:21:49+00:00,1352803696900530176,"Got new shampoo and conditioner from Ulta today. The Redken All Soft to try something new and see if it will do my hair good - also cause I was out of my L’Oréal. Got my septum ring changed, KVD Lock-It foundation &amp; full size Nars orgasm blush cause i used my sample fully 😅",2021
2021-01-22 22:35:44+00:00,1352746801384841216,"#katvondtattooinkeyeliner
#jeffreestarlipgloss six feet under 
#narsblush orgasm 
#uomadramabombvolumenurishingmascera drama bomb 
#hudabeautynaughtypalette juicy , untamed , tantric , naughty , please me , shameless 
#catricecosmeticslumincehighlighter lumi",2021
2021-01-22 14:03:00+00:00,1352617766906458112,NARS Freedom Air Matte Blush Review &amp; Swatches https://t.co/qGJvdCV7yf,2021
2021-01-22 08:42:41+00:00,1352537155705446400,Becca Cosmetics is really out here charge 32 American dollars for mineral blush. NARS is only $30. MAC is $30. What is happening?,2021
2021-01-21 23:20:28+00:00,1352395670955520000,"Francois Nars' items preference

-Highlighter = Albatross
-Fav blush = Taj Mahal
-Holy Grail blush(that i dont like) =
Orgasm and super orgasm.
-My top 3 nars blush =
A) Taj Mahal
B) Gina
C) Gilda

Sidenote:
Fav contour: kryolan stick (creme) or mac cosmetics - harmony",2021
2021-01-21 22:59:08+00:00,1352390299377672201,New post on my instagram Makeupbybiha using @NARSCosmetics wanted eyeshadow palette and super orgasm blush #narscosmetics #NARS https://t.co/z1UUGkZ8vC,2021
2021-01-21 18:19:10+00:00,1352319842884456448,"@sapphosviper Love drunk elephants sukari babyfacial, Drunk elephants retinol, Nars tinted lip balms, Nars blush, Nars concealer &amp; it cosmetics spf 50 cc cream",2021
2021-01-20 17:54:26+00:00,1351951230327808000,"#katvondtattooinkeyeliner
#narsblush orgasm 
#hudabeautylegitlashesmascera
#jeffreestarlipgloss table top 
#laurasanchezmoodspalette 
#laurasanchezmoodshighlighterpalette",2021
2021-01-20 15:52:29+00:00,1351920540886454272,New Unique Nars Air Matte Blush https://t.co/iTQ6R6152b #makeup https://t.co/l8EByM5LRH,2021
2021-01-20 15:27:55+00:00,1351914359996481536,NARS Freedom Air Matte Blush Review &amp; Swatches https://t.co/rG9VT9XDFt,2021
2021-01-20 15:03:31+00:00,1351908220487557121,New on the blog -- NARS Freedom Air Matte Blush Review &amp; Swatches -- Read now:  https://t.co/sR45sFncCX https://t.co/VCA0VSccHZ,2021
2021-01-20 09:43:22+00:00,1351827649920983041,"@alycat42_ St.topez tanning mousse, buxom gloss, nars blush, fenty gloss",2021
2021-01-20 09:20:04+00:00,1351821788460662784,"@beauthingy Skincare: serum the body shop yg drops of light
Makeup: foundie too faced, blush nars",2021
2021-01-20 02:24:08+00:00,1351717113191407618,NARS Blush be that bitch,2021
2021-01-19 17:14:29+00:00,1351578789424230400,@sorafirstlove @BTS_twt I'm not sure but beside BB skin serum foundation that is too faced foundations and in front nars blush???,2021
2021-01-19 16:01:57+00:00,1351560538292166659,@trixiemattel I think that name isn’t that big of a deal. There’s so many products that have questionable names. Like that NARS blush is called orgasm,2021
2021-01-19 14:51:37+00:00,1351542835858841601,nars amour blush https://t.co/y1mWMvbZX8,2021
2021-01-19 13:52:39+00:00,1351527996675547136,@laaleen Yar im going crazy buying blush palettes dont really like any ..just got nars one 😒 kuch recommended karo,2021
2021-01-19 01:22:47+00:00,1351339285669179397,"#katvondtattooinkeyeliner
#anastasiabeverlyhillsmaacera lash brag valumizing mascara 
#jeffreestarextremefrosthighlighter cold hard cash 
#narsblush orgasm 
#violetvossoliveyouforeverpalette juciey, charmed, wishful olive glow, lovebird., infinity 
#trushfundbeautylipgasm",2021
2021-01-18 19:10:19+00:00,1351245554446118912,"@amandasofr fenty lip gloss, nars concealer and milk blush el que es como un stick",2021
2021-01-18 16:26:39+00:00,1351204367333003266,Fuck them. There were so many white girls and non black people in the stores and they harassed me. Half of those girls in there spent no money. Yet I was ready to drop AT LEAST $50  for the new NARS blush at the time. I went to Bells. They treated me like a queen https://t.co/luFbwmF3CN,2021
2021-01-18 08:58:07+00:00,1351091486532784131,"NARS
Mini Orgasm Lip and Highlighter Duo by Nars
Soft Lust Mini Lip and Blush Duo by Nars

RM69 each https://t.co/wszrywy2K7",2021
2021-01-18 06:41:05+00:00,1351057004308131840,The question is do I really want to spend $35 on this Nars blush. I started wearing it in 2007 and I miss it lol,2021
2021-01-18 05:20:09+00:00,1351036636302290945,@MaraWilson are these the same people who name the Nars blush shades,2021
2021-01-18 00:13:59+00:00,1350959584207400963,@trixiemattel Nars do a blush called orgasm and another called deep throat? Too faced better than sex? Pretty sure MAC had some risqué names back in the day too. Pleather Daddy is TAME in comparison. Homophobia for sure.,2021
2021-01-17 23:48:03+00:00,1350953061414531072,@R3DSCARE @trixiemattel I’m reminded of 12 year old me asking my strict Mexican parents for “super orgasm blush” by nars 💀,2021
2021-01-17 23:42:33+00:00,1350951677147410432,@trixiemattel Nars has a blush called orgasm. I think pleather daddy is just fine,2021
2021-01-17 23:32:14+00:00,1350949079124221960,@R3DSCARE @trixiemattel I would like to introduce you to: Nars - Deep Throat Blush,2021
2021-01-17 23:09:11+00:00,1350943277407727618,"@ohheymickey @R3DSCARE @trixiemattel Like Orgasm blush from NARS and Better than Sex mascara, give me a break with that 🙄🙄🙄",2021
2021-01-17 23:00:38+00:00,1350941125511696384,"@R3DSCARE @trixiemattel Nars literally has a blush called Deep Throat, they'll be fine.",2021
2021-01-17 10:51:18+00:00,1350757585033584640,"OMG! Get £10 off your first Lookfantastic order with my exclusive discount code!!

Urban Decay All Nighter Setting Spray WAS £26 NOW £16
Nars Blush WAS £25 NOW £15

Be quick expires Monday!

Get all the details and discount code here: https://t.co/6BF4Eqe4TP https://t.co/B3kjwBVEJq",2021
2021-01-17 09:19:05+00:00,1350734375097421825,Okay but the NARS liquid blush in dolce vita saved my life 😩🤣 I’d given up on finding my blush until I saw that one,2021
2021-01-17 07:03:11+00:00,1350700177972228104,"Hi erm, I need a drugstore dupe for the Nars Blush in Taj Mahal Xx",2021
2021-01-17 02:17:30+00:00,1350628280085458949,"Squash blossom Saturday. I love the robin's egg blue of this turquoise. #esteelauder Futurist Hydra Rescue Foundation, #nars blush in Sin, #nudestix Lip + Cheek Pencil, also in Sin. #beauty #cosmetics #makeup #motd #turquoise #squashblossom https://t.co/yKlG5xsWip",2021
2021-01-16 22:48:45+00:00,1350575746905903110,"@bee_coast Thank you! I use so many brands but my ride or dies are:
Eyeliner - Tarte Double Take Eyeliner
Mascara - NARS Climax
Foundation - Fenty Pro Filt'r
Primer - Benefit Porefessional
Highlighter - Becca
Lips - Kylie 
Eyes - Morphe/Anastasia
Powder - Fenty 
Blush - Flower Beauty",2021
2021-01-16 20:42:31+00:00,1350543982212820993,@NeonMUA i rly do like the nars even tho it’s fucking expensive .... it almost has a highlighter finish and u only need a DROP....i’m not sure what their shade range is like for blush tho... 😒,2021
2021-01-16 18:56:58+00:00,1350517419631108102,@NeonMUA I've been playing with Nars liquid blush and I love them. But TBH Rare Beauty's are a dupe so...back to square one 😆,2021
2021-01-16 17:20:59+00:00,1350493262176526337,"@cgritmon @brianne2k I love Ruby Woo! I did a quick tour around my studio in my IGTV, I have a huge Pro makeup kit for my other business but in my own personal makeup kit- I need to sort it out🙄🤦🏻‍♀️. I don't wear foundation either, just NARS cream concealer+blend out. I love your blush....",2021
2021-01-16 05:26:54+00:00,1350313559889207298,My c oki worker used to use the deep throat blush I was like sounds like you and she was like thanks! Hahaha NARS I like their afterglow lip balm,2021
2021-01-16 02:20:03+00:00,1350266535626072068,NARS Darling Air Matte Blush Review &amp; Swatches https://t.co/i7BKWRgoni,2021
2021-01-16 02:05:10+00:00,1350262791488331776,NARS Darling Air Matte Blush Review &amp; Swatches https://t.co/aotocsTs7d,2021
2021-01-16 00:54:38+00:00,1350245039524364289,NARS Darling Air Matte Blush Review &amp; Swatches https://t.co/Iqua0vTp4V,2021
2021-01-15 22:27:01+00:00,1350207892658540547,NARS Darling Air Matte Blush Review &amp; Swatches https://t.co/fOitTy7KU1,2021
2021-01-15 22:01:25+00:00,1350201450488541185,New on the blog -- NARS Darling Air Matte Blush Review &amp; Swatches -- Read now:  https://t.co/OsgMbLA88t https://t.co/RxOC02RFBW,2021
2021-01-15 21:04:39+00:00,1350187164756287490,"I mint what I said✨

@elfcosmetics 🍃mint melt collection🍃, white peach highlight, bora bora putty blush, camo cc cream, hydrating camo concealer
@wetnwildbeauty photofocus powder
@nars laguna bronzer https://t.co/TPxs14aQgw",2021
2021-01-15 17:06:25+00:00,1350127208581500931,use NARS Orgasm blush on your eyelids ..... you’re welcome,2021
2021-01-15 11:06:51+00:00,1350036719748468736,"@belacoros yeahh like BLUSH?? looks so fucking natural and soft and it's the perfect every day glam . Nars especially have like the most perfect cheek palettes for this, bc they usually include a v soft highlighter to go w/",2021
2021-01-14 05:01:52+00:00,1349582484262903809,"@subtanyarl cushion / foundi : blp &amp; jacquelle 
loose powder : sasc
pensil alis : benefit
blush on : somethinc dolce vita
lip produk : make over, maybeline, nars, rom&amp;nd
highliter : ga suka make highlighter😔
setting spray : make over",2021
2021-01-14 04:59:27+00:00,1349581875392643072,"@subtanyarl cushion / foundi : laneige/innisfree/dior
loose powder : too faced
pensil alis : benefit/esqa
maskara : benefit/loreal
blush on : nars/emina
lip produk : etude, dior, ysl, lippie serum, implora
highliter : benefit
setting spray : urban decay",2021
2021-01-13 16:36:33+00:00,1349394916682715151,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#jeffreestarextremefrosthighlighter sour ice 
#jeffreestarbloodsugarpalette candy floss , sweetener , bloodsugar , cherry soda , prick 
#narsblush orgasm 
#jeffreestarlipgloss untouchable",2021
2021-01-13 02:09:02+00:00,1349176600168960003,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#jeffreestarextremefrosthighlighter Sour Ice 
#narsblush orgasm 
#jeffreestarlipgloss blood money 
#jeffreestarbloodsugarpalette extraction, coma , fresh meat , cherry soda , prick , root canal",2021
2021-01-12 23:14:28+00:00,1349132669666394114,when i bought a nars blush and had a whole crisis bc i really coulda went to the drug store....,2021
2021-01-12 21:33:46+00:00,1349107325215281152,"@kandeejohnson Omg reading all of this is so nostalgic 😂❤️ mac painterly paint pot, nyx jumbo pencil in milk, urban decay primer potion, nars blush in orgasm, etc etc. oh the good ole days lol!",2021
2021-01-12 21:24:48+00:00,1349105071313793025,"@kandeejohnson Yes!! The OG’s 😂 alongside NYX jumbo eye pencil in milk, and urban decay primer potion, and Nars Orgasm blush ❤️",2021
2021-01-12 17:48:10+00:00,1349050551330197506,"blush: nars orgasm x
eyelash: flow fushi
lipstick: colorpop fudge 
foundation: shu uemura 674 https://t.co/32KL1lrWgW",2021
2021-01-11 11:29:25+00:00,1348592847243472902,"BLUSH 

✅Benefit (dandelion)
✅Tarte (paaarty)
✅Physician's formula (vintage rouge)
✅NARS (torrid) https://t.co/Ql3mn5Jp4U",2021
2021-01-11 02:26:38+00:00,1348456251185745920,@tajaikook glossier cloud paint in haze and i went over a lil with a nars powder blush in torrid,2021
2021-01-09 18:05:46+00:00,1347967818944434177,"Save or Splurge? NARS Blush Review with swatches, #ontheblog .https://t.co/r5tOCjOPCz #beauty #girlboss #makeup https://t.co/xEChGGyPUt",2021
2021-01-09 12:48:27+00:00,1347887964018208775,"ส่งฟรี NARS Blush Powder สี Orgasm 2.5g

495 บาท

#allaboutskin #skincare #เครื่องสำอางค์ #เครื่องสำอางค์เค้าเตอร์แบรนด์ #ลดราคา #บำรุงผิว #น้ำหอมเค้าเตอร์แบรนด์ #น้ำหอมราคาถูก #ของแท้100 #เครื่องสำอางค์แท้ #nars #ปัดแก้ม  #narsorgasm #narsorgasmblush #ปัดแก้มพีช #ขายดีตลอดกาล https://t.co/s9KYJs8q8f",2021
2021-01-09 05:54:24+00:00,1347783763602755586,@a90strend okay and last i would say maybe some blush if u want that! i think blush is so so cute i currently am just using a little nars sample one! and then uhh maybe some clear lip gloss or i love the sephora jelly melt glossy lip tint if u want color 💖5/5,2021
2021-01-09 03:40:04+00:00,1347749958120841217,"@DannyPlaysGamez Fenty is great for skin, lip, and face products. 

NARS Orgasm blush has been my go-to for years.

Depending on your skintype, setting spray and primers vary.",2021
