date,tweet_id,text,year,contains_word
2018-12-19 03:23:49+00:00,1075230191881019392,"@CorinneElysia23 aka any NARS product 😂 orgasm blush , deep throat blush, and oh cant forget, climax mascara smh",2018,False
2018-12-18 17:00:30+00:00,1075073329227157504,"@womanfeeds liquid sih, nars liquid blush &amp; glossier cloud paint bagus parah parah",2018,False
2018-12-18 13:03:35+00:00,1075013708554821645,@womanfeeds glossier cloud paint &amp; nars liquid blush👌,2018,False
2018-12-18 02:50:13+00:00,1074859348046872577,"💙
💰MAC matte lipstick in “Velvet Teddy”
🤑Wet n Wild mega last matte lip cover in “bare it all”
💙
💰NARS blush in “orgasm”
🤑Sleek Makeup Blush in “rose gold”",2018,False
2018-12-18 02:39:27+00:00,1074856638421614593,"💙
💰Smashbox photo finish foundation primer ($16)
🤑Elf mineral face primer ($6)
💙
💰NARS “orgasm” blush ($30)
🤑Milanis “luminoso bakes blush” ($9)",2018,False
2018-12-16 16:22:00+00:00,1074338864549036032,"I want the Nars Orgasm blush for Christmas, I finally decided.",2018,False
2018-12-16 14:20:23+00:00,1074308260088504323,@theblackfarrah Nars- Exhibit A &amp; Unlawful &amp; Milani- harmony  are my favorites but most of the time I just use a mauve matte eyeshadow as blush,2018,False
2018-12-15 23:10:32+00:00,1074079286871683077,"@IIIarclight Once I managed to nab a Becca luminous highlight sample which I can use for a while, and I regularly like using my points on the hoola travel bronzer (lasts me at least 6 months per pop), and I nabbed a nars blush as well! So if you get lucky it can be quite useful!",2018,False
2018-12-15 21:39:35+00:00,1074056398919495680,"NARS Blush in Oasis- elf blushing rose $3 

Becca champagne pop- colourpop Pearlized highlighter $8 

Anastasia cream contour kit- NUX highlight and contour pro pallet $25",2018,False
2018-12-15 12:05:13+00:00,1073911854546616321,"@rlthingy Primer: benefit porefessional
Bb cushion/bb cream: the face shop
Concealer: nars
Bedak: innisfree/channel
Alis: innisfree/ benefit
Eyeshadow: the body shop
Blush on: mac powder
Mascara: loreal lash paradise
Lipstick: maybelline, mac, dior",2018,False
2018-12-15 05:18:29+00:00,1073809498530185216,@womanfeeds nars liquid blush &amp; glossier cloud paint👌,2018,False
2018-12-15 01:08:32+00:00,1073746596846682112,I hate how NARS gives their products sexual names like mom add the orgasm blush onto my Christmas list please thnx,2018,False
2018-12-13 21:13:59+00:00,1073325183665102848,"@AllyiahsFace stock up on or get into laura mercier candleglow setting powder

nars lovejoy &amp; dolce vita blush

urban decay moondust shadows in space cowboy and diamond dog

the sephora collection spice blush contour palette 

nars laguna bronzer

can’t think of it all right now but here",2018,False
2018-12-13 21:00:23+00:00,1073321760064335872,"@AllyiahsFace Nars Dolce Vita Blush is SOOOO bomb!!! I know it’s old but i barely got into it lmao. That, or the Nudestix All-Over Face Colors in Bare Back (cream blush) and Hey, Honey (cream illuminator). Bondi Bae might be a good bronzer on you, but definitely swatch before buying!!",2018,False
2018-12-13 18:08:01+00:00,1073278382685732864,"@elysiane @noctilucarum im sure thats not all just foundation! &lt;3 also YES!! ive been using drug store ones that offer a fair amount of coverage for ""natural"" looks but Im going to try out NARS! i love love love their blush!",2018,False
2018-12-13 03:48:45+00:00,1073062141438001153,@womanfeeds tarte &amp; nars powder blush,2018,False
2018-12-13 02:45:18+00:00,1073046174242754560,"@womanfeeds abh brow pomade, eye creamnya drunk elephant, nars liquid blush, sama brush set real techniques",2018,False
2018-12-12 21:36:02+00:00,1072968341944496132,"@MedinaMUAYE Blush best is NARS 
Brows obviously ABH but we wanna talk overall quality on everything it’s Fenty",2018,False
2018-12-11 23:32:05+00:00,1072635160586276864,"@nisamks Sepertinya China juga. Banyak!!! Bayangin dia ngedupe merk high end!
Nars blush on liquid, hourglass stick foundation, cover fx liquid drop foundation, cover fx liquid drop highlighter, some of tarte products, etc :(
plis km harus cari di shopee dan terkezud harganya",2018,False
2018-12-11 19:20:57+00:00,1072571961493127168,"Orgasm blush. Climax mascara. Dammit, why does NARS want me to fuck my makeup?",2018,False
2018-12-11 14:22:29+00:00,1072496849804763136,When the beauty advisor recommended her NARS' blush in the shade orgasm.,2018,False
2018-12-10 18:00:56+00:00,1072189437818224640,@cheolesterol HAPPY BIRDY MISS NARS BLUSH AMBASSADOR !!!!!!! MORE POKPOK MOMENTS TO COME !!!!!,2018,False
2018-12-10 13:13:03+00:00,1072116987101204480,@womanfeeds Nars liquid blush,2018,False
2018-12-09 19:00:17+00:00,1071841983591841795,The store playing liam's strip that down while purchasing a nars orgasm blush is the ultimate airport experience,2018,False
2018-12-09 11:59:00+00:00,1071735964467249152,"Which one is better, Glossier Cloud Paint or Nars Liquid Blush? Mo beli semuanya hix🥺",2018,False
2018-12-08 16:51:19+00:00,1071447139316723712,hello everyone.... i realized that i missed out a word.... i want the NARS orgasm.... the blush,2018,False
2018-12-07 23:39:24+00:00,1071187451044089856,"@princessnancee @jackieaina I’ve been using Neutrogena hyaluronic acid, Fenty primer, Airspun translucent powder, Fenty foundation or Hourglass stock foundation, NYX or Nars concealer, and then my Laura Mercier powder. 
Then I’ll do contour, blush, highlight. Everything blends so well!",2018,False
2018-12-07 11:05:26+00:00,1070997709245431808,"@womanfeeds foundie : makeover
blush : nars orgasm
eyebrow : benefit pencil brow, etude
highlighter : tarte, cover fx
lip product : 3ce lip tattoo, nudestix, sephora lip stain, maybelline liptint, peripera airy

maap mager ngepap :(",2018,False
2018-12-06 12:17:59+00:00,1070653578975399948,@cheolesterol best place to have my nars blush hours 😋,2018,False
2018-12-06 02:27:56+00:00,1070505086063800321,"@womanfeeds Kalo high end nars liquid blush, kalo drugstore jcat",2018,False
2018-12-06 01:37:43+00:00,1070492448223358976,"@SoShameonMeow I’m obsessed with Nars foundation, tarte blush &amp; highlight and benefit mascara!",2018,False
2018-12-05 23:11:29+00:00,1070455650768117760,"@itsstephtoms Hey, have you seen Aldi’s beauty/ makeup brand Lacura? They have some products that are an identical copy of Charlotte Tilbury, Nars blush, Benefit bronzer, Too faced mascara &amp; even UD palettes!! I think it’d be fun doing a comparison between them &amp; the originals x",2018,False
2018-12-01 16:38:17+00:00,1068907146912432133,"~tarte blush
~tarte shape tape concealer
~better then sex mascara
~nars foundation
~naked palettes 
~true match powder
~too faced powder
~anastasia beverly hills bronzer palette
~stilla highlighter 
~hoola bronzer",2018,False
2018-12-01 16:07:47+00:00,1068899469868089344,"@lydiasquidia NARS orgasm blush is a classic for a reason. Hourglass do a brilliant selection of lipsticks (I’m a big fan of their red), Laura Mercier’s lipsticks/concealer also good. Kevin Aucoin’s concealer is very thick but lasts ages.",2018,False
2018-11-30 01:58:48+00:00,1068323430548656128,"Geramm tgk ramai bli unicorn blush. But i can never rock shimmery blush pon. Having textured skin, pkai highlighter pon kna ikut masa😅. I've skipped sume dupe for nars orgasm pon for this reason la.",2018,False
2018-11-29 19:25:44+00:00,1068224509176623110,nars orgasm blush deserves an appreciation tweet💕💘💓,2018,False
2018-11-29 03:16:07+00:00,1067980497903591424,"Omg I redid my foundation at work because I was bored and we had no customers. I wanted to use a foundation, concealer, translucent powder, blush, and highlighter I’ve never used. This NARS highlighter I picked up is EVERYTHING I need to buy it",2018,False
2018-11-28 22:22:46+00:00,1067906673342365697,"@ThomasBeautyy Laura mercier setting powder, kylie lipsticks, and the nars orgasm blush i can keep going .... 💀",2018,False
2018-11-28 16:32:06+00:00,1067818426121494528,"I want JJ Pete aggressively saying 'Why do you think women wear rouge?!?' as my ringtone...lol...who even still wears rouge? No one inform him of the best selling, No.1 shade in the world, classic and cult orgasm blush by Nars...bless him...I don't think he's ready...",2018,False
2018-11-27 13:20:21+00:00,1067407781349732352,@ultabeauty is so irritating. Why is the November birthday gift always a stupid mascara?! Every single year. My moms June bday gift was a freakin NARS orgasm blush and I’m stuck with mascara once again 🙄,2018,False
2018-11-26 01:34:37+00:00,1066867791595098112,"@womanfeeds Hourglass mineral veil
Diorskin forever &amp; TBS clay matte
Colourpop no filter conceal
Coty airspun
Glossier &amp; Nars liquid blush
ABH Amrezy
Natasha denona &amp; Inez
ABH Dipbrow
maybelline snapcara
Katvon d sculpt palette
benefit Hoola
MAC Fix+💯👍",2018,False
2018-11-25 14:09:24+00:00,1066695348595261440,@womanfeeds nars liquid blush &amp; glossier cloud paint💯👌,2018,False
2018-11-25 13:47:13+00:00,1066689768690409473,"119 lei NARS Little Fetishes mini Orgasm blush lipstick

oferta de Black Friday

comenzi in privat",2018,False
2018-11-24 22:08:01+00:00,1066453412366204928,my birthdays on the fifth so can someone get me a nars liquid blush in ‘torrid’? I’d gladly appreciate it,2018,False
2018-11-24 12:48:14+00:00,1066312534863446017,@onlywonforwoo @cheolesterol pls elaborate nars blush hours,2018,False
2018-11-24 12:07:40+00:00,1066302326200328192,I need a glossy blush but I don't know any affordable brands and nars is way over my budget,2018,False
2018-11-24 11:18:51+00:00,1066290043625631744,@iSJMC I’d buy the NARS blush dupe and hula dupe as I’ve used them.,2018,False
2018-11-23 00:49:39+00:00,1065769313099964416,@ChronicSass Ulta has a few great total coverage foundation sticks. My car ritual is stick foundation/nars orgasm blush/taupe eye shadow pencil/brown liner/mascara/maybelline 24 hour lipstick (yeah- no dept. Store lippie lasts like this one) powder on top of all to set. Tah dah!,2018,False
2018-11-22 22:22:45+00:00,1065732344416485378,“So we’re gonna be using a bit of blush maybe NARS Orgasm *cutesy smile/tongue bite combo* and a bit of Better than sex mascara..... is it? 🤔”,2018,False
2018-11-22 13:49:15+00:00,1065603114710036481,@Sephora My Dior forever foundation! Stila liquid eyeliner! @patmcgrathreal eyeshadow pallets! Pat McGrath eyeliner pencil! laura mercier translucent! Natasha denona blush duo! anastasia contour kit! tarte Shape Tape Concealer! Nars climax mascara! Velour lashes!! Tatcha silk canvas!♥️,2018,False
2018-11-22 06:10:04+00:00,1065487557373411328,@narsblush kelsey im so Proud of u...,2018,False
2018-11-22 02:22:04+00:00,1065430179529527296,@feverglow i just want my body to stop i will supplement the blush w nars orgasm pls,2018,False
2018-11-20 15:55:07+00:00,1064910015696330752,Damn remember those Nars Orgasm blush days 😄,2018,False
2018-11-20 12:51:51+00:00,1064863896769622017,NARS should name their next blush after Timothée Chalamet.,2018,False
2018-11-20 09:33:06+00:00,1064813877458743296,"I was at NARS earlier and this older woman was asking for recommendations from the sales rep so she gave her the orgasm blush and she went ""Ohh now I remember why I like this brand"" 😂😂😂",2018,False
2018-11-20 03:09:25+00:00,1064717320285642752,@womanfeeds Nars liquid blush &amp;Glossier cloud paint,2018,False
2018-11-20 01:15:08+00:00,1064688559297196032,"@womanfeeds Concealer : Tarte Shape Tape concealer
Eyeliner : Kat Von D tatto liner
Blush : Nars liquid blush shade : orgasm",2018,False
2018-11-20 00:25:55+00:00,1064676174834454529,"@womanfeeds concealer nya NARS radian creamy concealer, eyeliner nya maybelline hyper sharp &amp; Stila mantul, blush nya Glossier cloud paint bagus bgt",2018,False
2018-11-19 17:28:21+00:00,1064571090603773952,@narsblush GOD i’m so scared too because i don’t have the face for it but maybe i will pluck the courage up to some day.....,2018,False
2018-11-19 15:17:28+00:00,1064538154173063169,"@womanfeeds primer - Hourglass mineral veil &amp; tatcha silk canvas
foundie - Giorgio armani &amp; Diorskin forever
blush on - Nars liquid blush &amp; Glossier cloud paint
Setting spray - MAC Fix+ goldlite &amp; MUFE O2
highlighter - Iconic London &amp; Cover FX
powder - Laura mercier &amp; hourglass ambient light",2018,False
2018-11-19 10:05:27+00:00,1064459631173488640,@NECROMANClNG @narsblush Release him,2018,False
2018-11-19 07:54:54+00:00,1064426778033311744,@narsblush Looks just like me,2018,False
2018-11-19 05:33:51+00:00,1064391279000334336,@narsblush Thomas Patrick and John the lamest names to ever exist,2018,False
2018-11-19 04:20:13+00:00,1064372748963717120,@narsblush I technically have 3 I hate them,2018,False
2018-11-19 01:45:44+00:00,1064333875239768065,@narsblush this is just u in nail polish form,2018,False
2018-11-18 15:28:33+00:00,1064178554877825024,@Cosmesis_shop รอ nars liquid blush ค่ะ,2018,False
2018-11-18 02:31:05+00:00,1063982897424564225,Has anybody tried Nars blush? Let me know what you think!!,2018,False
2018-11-17 02:22:08+00:00,1063618256492097536,"Makeup:

Nars radiant creamy concealer -custard
Rcma powder
Hourglass edit vol 4 (bronzer &amp; blush (campur dedua blush)
Anastasia beverly hills brow definer (soft brown)
Abh clear brow gel
Catrice lip balm + duck liptip -happy hallie",2018,False
2018-11-16 13:54:32+00:00,1063430116481601537,"I love this blush. It’s NARS “Orgasm,” a reddish pink with subtle gold shimmer",2018,False
2018-11-16 00:06:12+00:00,1063221662919749633,@GlamourForAll @VELVETBLTCH What color is the NARS Blush?,2018,False
2018-11-14 23:53:01+00:00,1062855957892530176,"Nars blush is frakking expensive, but I love it and it makes me feel fancy, so I pay for it every 18-24 months.",2018,False
2018-11-14 21:58:31+00:00,1062827139882467329,@SsssamanthaaMUA I think that is totally ok when nars decided to sell in china I didn't throw out their products because when I purchased them they were cruelty free. I'm not getting rid of a blush because of their decisions.,2018,False
2018-11-14 05:05:45+00:00,1062572270282031104,I lost my NARS torrid blush and I’m ready to cry myself TO DEATH,2018,False
2018-11-14 04:59:10+00:00,1062570612042788864,@miguelcolinTO I would 10000% buy something just because it had the name Whorechata on it lol lest we forget Nars has a blush names orgasm,2018,False
2018-11-14 04:16:03+00:00,1062559763811196928,NEE CARA LIQUID BLUSH (Thai authentic brand)  Nars dupe girls!,2018,False
2018-11-13 23:28:47+00:00,1062487470829256704,"@DLind Flower Beauty is Drew Barrymore’s brand and i think it’s sold in drug stores, not just online. Tarte/NARS are great, but spendy. 

also you can’t go wrong with a Milani blush from the drugstore",2018,False
2018-11-13 18:59:49+00:00,1062419780353843200,why do makeup companies have to make their product names so sexual? like i’d really just love to give my mom a few christmas present ideas without having to tell her “yeah i’d really love this NARS blush in the shade “orgasm”!!!”,2018,False
2018-11-13 17:26:39+00:00,1062396334492315649,"@hawkchick11 Dropped a NARS blush compact once. It also shattered and I cried. Plus, cleaning it up was a beast.",2018,False
2018-11-13 17:24:54+00:00,1062395894958567425,@taisoleil if you want something sheer then Nars blush in the shade (ironically) orgasm. that would look great with your golden undertones from what i can tell in your twitter pic. if that’s too sheer and makes you looked washed out then MILK Makeup Lip + Cheek in the shade Quickie.,2018,False
2018-11-13 02:49:21+00:00,1062175556412813312,"Secondly, makeup is expensive AF &amp; there is no way I’m putting on my $36 dollar Marc Jacobs mascara with my $40 NARS blush &amp; my $30 Mac foundation &amp; my $24 Mac concealer &amp; my $20 lipstick for a 1st date for some nigga idk if I even like 🤷🏽‍♀️",2018,False
2018-11-13 00:51:50+00:00,1062145980177383429,i just witnessed a very heartbreaking situation....... ate girl's nars blush fell on the ground,2018,False
2018-11-12 18:39:58+00:00,1062052397273485312,@narsblush Love that little half moon trend,2018,False
2018-11-12 18:12:10+00:00,1062045400574631938,@narsblush Honestly maybe you should it sounds like they’re wasting your time and money and WHO. WHOMST. HEW. is gonna dock you for being absent if there’s no teacher,2018,False
2018-11-12 14:56:28+00:00,1061996154546663425,@cheolesterol BOTH!!! NARS BLUSH HOURS NA TO,2018,False
2018-11-12 02:52:23+00:00,1061813932799737856,Being in ulta the other day when the beauty advisor recommended her NARS' blush in the coffin on this one.,2018,False
2018-11-11 19:45:09+00:00,1061706413326721024,@bitsybitsybitsy For a good blush brush that's available in the US try NARS brushes. I use the blush brush personally.,2018,False
2018-11-10 20:50:30+00:00,1061360472388186112,"Well that's it. I've decided. WHEN I do have money, FINALLY going to invest and buy on the #nars liquid blush, perhaps in the shade,'TORRID,' I BEEN telling myself to buy a liquid blush FOREVER since I LOVE TO LAYER MY contour, bronzing, AND highlight. My blush needs love to, lol",2018,False
2018-11-10 17:22:27+00:00,1061308114627108864,@banglagyal I wonder what they call Nars’ orgasm blush,2018,False
2018-11-10 16:21:19+00:00,1061292732008648704,@womanfeeds NARS liquid blush &amp; Glossier cloud paint👌👌,2018,False
2018-11-10 07:03:28+00:00,1061152343700463616,@narsblush ur a MODEL,2018,False
2018-11-10 03:46:13+00:00,1061102703571537920,"@Diamonddivine0 Lipsticks: Mac Prince Noir/Modest, Jeffree Star Androgny
Foundation: Nars All Day Luminous
Powder: I love the Armani ones.
Blush: Charlotte Tilbury cheek to chic Love Glow
Contour: I use KVD powder foundation n°46 lol
Skincare: only crueltyfree natural products🖤",2018,False
2018-11-09 01:02:10+00:00,1060699033159688192,@narsblush Oh fuk ok lmk when we can fuk shit up dude...what about next wkd,2018,False
2018-11-08 18:37:15+00:00,1060602162084892672,@narsblush Wait no guess u can’t come to my bday thing 💔 when do u leav-Come back,2018,False
2018-11-08 18:32:50+00:00,1060601052523687937,@narsblush Wait r u leaving town,2018,False
2018-11-08 08:28:32+00:00,1060448973087956992,@narsblush I can’t believe u didn’t crash this party sis,2018,False
2018-11-08 04:03:28+00:00,1060382268877729792,"Okay who’s the bad bitch who’s going to put this video idea on their channel??  FULL FACE OF MAKEUP PRODUCTS THAT HAVE SEXUAL CONNOTATIONS??  Like too faced better than sex mascara, nars orgasm blush etc.  we all have dirty brains in the beauty community so just imagine the jokes",2018,False
2018-11-07 22:46:15+00:00,1060302437574209536,"@rachelcmakeup For blush I really like the 10 color nude blush palette from BH(it’s suited for mostly fair skin tones, I’m wearing it in my profile pic lol) I have to recommend the super shock cheek by colourpop in shade lunch money for glass skin and the liquid blush from Nars",2018,False
2018-11-07 03:03:50+00:00,1060004875109654528,I’m planning that when I turn 21 in a week I gotta treat myself to some actual luxury beauty products. So if you know any good name brand things that aren’t drug store but also aren’t insanely expensive ($50+) let ya girl know. I’m thinking the first thing I get is Nars blush,2018,False
2018-11-06 21:18:56+00:00,1059918075695382530,NARS orgasm blush is that bitch,2018,False
2018-11-06 17:36:34+00:00,1059862115618578432,When your mom asks if you need anything from Ulta but you don’t have the heart to tell her you need the NARS blush named “deep throat”,2018,False
2018-11-06 09:21:50+00:00,1059737610745200641,The nars orgasm blush is the best blush ever 😍😍,2018,False
2018-11-06 01:17:07+00:00,1059615629647335425,@thankgoth @narsblush the impact 😳,2018,False
2018-11-06 01:00:34+00:00,1059611464200142848,@narsblush omg they scared me but they were my favs...,2018,False
2018-11-06 00:22:10+00:00,1059601799840116737,@narsblush is that the one with the statues that move when you blink,2018,False
2018-11-05 05:08:12+00:00,1059311397371183110,"@womanfeeds Nars liquid blush, Glossier cloud paint &amp; Emina cheeklit❤🔥",2018,False
2018-11-05 04:54:04+00:00,1059307840035151873,@womanfeeds Nars liquid blush &amp; Glossier cloud paint,2018,False
2018-11-05 00:05:23+00:00,1059235190935977984,"Fave prestige brands: smashbox for foundation&amp; primer, tarte for eyeshadow&amp;concealer, too faced eyeshadow&amp;highlighter, cover fx highlighting drops, nars blush, Fenty lip paint",2018,False
2018-11-04 22:13:46+00:00,1059207099702489089,@narsblush my dms are always open ok!!! &lt;3 sending u love and Good Vibes,2018,False
2018-11-04 20:03:34+00:00,1059174332847583232,Being in ulta the other day when the beauty advisor recommended her NARS' blush in the screen.,2018,False
2018-11-03 20:55:26+00:00,1058824999300198401,"the greatest trick the devil ever played

was making the NARS eye shadow duo packaging exactly the same as the blush",2018,False
2018-11-03 19:48:30+00:00,1058808154379571200,@JuliaFtacek @erinsaysytho @DeGolierThomas @Lady_Historian @GregWiker @LDBurnett @HerbertHistory @GeorginaAdlam @KevinMKruse @tlecaque @SemmesRyan @kevinbaker @DavidAstinWalsh @lmansley @KellyODonn @richterscale @journeymanhisto @whitmanesque @Freakademic @DrBeaunus @erin_bartram @Nicole_Cliffe @mckellogs @cardiganhunter my favorite NARS blush is literally called “orgasm”,2018,False
2018-11-03 17:09:52+00:00,1058768235515072513,"I love how nars lip/blush shades all have sexual innuendos as names, like i’ma just put a coat of “deep throat” on my lips hahaha",2018,False
2018-11-03 08:06:41+00:00,1058631535811645442,@womanfeeds nars liquid blush - Torrid &amp; glossier cloud paint - Beam,2018,False
2018-11-02 19:30:42+00:00,1058441286133473280,@CriminelleLaw Deep throat Nars blush is my fav!,2018,False
2018-11-02 04:51:24+00:00,1058220005773467648,"Let me share with you a few #facts.

1) Nars Orgasm is overrated. By like...a *lot*

2) Nars blush in Outlaw is exactly what you want.

3) Fenty gloss is everything you’d hoped it would be. Shiny but not glittery.

4) just say yes to any/all Maison Margiela fragrance.",2018,False
2018-11-01 13:29:25+00:00,1057987981145976833,"@davelackie Omg that blush palette?! 😱😍 I missed picking up NARS Wanted palette, but definitely don't want to miss out on these gorgeous holiday goodies 😍✨",2018,False
2018-11-01 13:09:53+00:00,1057983064821837824,@womanfeeds Glossier cloud paint &amp; NARS liquid blush. termantul parah banget nget nget👌💕🔥,2018,False
